img_id,svm_cls,svm_name,svm_conf,yolo_cls,yolo_name,yolo_conf,agree
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9977,0,BIODEGRADABLE,0.6268,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9993,0,BIODEGRADABLE,0.6237,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.998,0,BIODEGRADABLE,0.616,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9979,0,BIODEGRADABLE,0.6101,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9991,0,BIODEGRADABLE,0.6079,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9998,0,BIODEGRADABLE,0.6028,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9991,0,BIODEGRADABLE,0.6017,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9996,0,BIODEGRADABLE,0.6002,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9972,0,BIODEGRADABLE,0.6,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9991,0,BIODEGRADABLE,0.599,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9997,0,BIODEGRADABLE,0.5974,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9987,0,BIODEGRADABLE,0.5973,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9997,0,BIODEGRADABLE,0.5911,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9719,0,BIODEGRADABLE,0.5833,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9999,0,BIODEGRADABLE,0.5825,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9921,0,BIODEGRADABLE,0.5808,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9774,0,BIODEGRADABLE,0.5803,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9843,0,BIODEGRADABLE,0.5641,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.998,0,BIODEGRADABLE,0.5629,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9968,0,BIODEGRADABLE,0.5617,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9961,0,BIODEGRADABLE,0.5603,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9989,0,BIODEGRADABLE,0.5547,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9996,0,BIODEGRADABLE,0.5537,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9979,0,BIODEGRADABLE,0.5534,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9964,0,BIODEGRADABLE,0.5532,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9889,0,BIODEGRADABLE,0.5532,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9986,0,BIODEGRADABLE,0.5518,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9983,0,BIODEGRADABLE,0.5516,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9998,0,BIODEGRADABLE,0.5487,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9991,0,BIODEGRADABLE,0.5379,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9956,0,BIODEGRADABLE,0.5369,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9958,0,BIODEGRADABLE,0.5366,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9982,0,BIODEGRADABLE,0.5364,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9741,0,BIODEGRADABLE,0.5306,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9952,0,BIODEGRADABLE,0.53,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9929,0,BIODEGRADABLE,0.525,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9999,0,BIODEGRADABLE,0.5195,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9997,0,BIODEGRADABLE,0.5181,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.592,0,BIODEGRADABLE,0.5119,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9995,0,BIODEGRADABLE,0.5101,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9996,0,BIODEGRADABLE,0.5048,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9818,0,BIODEGRADABLE,0.5006,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9881,0,BIODEGRADABLE,0.5004,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.998,0,BIODEGRADABLE,0.4985,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9998,0,BIODEGRADABLE,0.4969,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9999,0,BIODEGRADABLE,0.4897,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9993,0,BIODEGRADABLE,0.4882,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9861,0,BIODEGRADABLE,0.4837,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9993,0,BIODEGRADABLE,0.483,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9899,0,BIODEGRADABLE,0.4816,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9921,0,BIODEGRADABLE,0.4794,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9331,0,BIODEGRADABLE,0.4792,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9957,0,BIODEGRADABLE,0.4694,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9998,0,BIODEGRADABLE,0.4689,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9959,0,BIODEGRADABLE,0.4684,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9925,0,BIODEGRADABLE,0.4667,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9986,0,BIODEGRADABLE,0.4654,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9979,0,BIODEGRADABLE,0.4654,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9976,0,BIODEGRADABLE,0.4639,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9603,0,BIODEGRADABLE,0.4631,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9999,0,BIODEGRADABLE,0.4629,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9974,0,BIODEGRADABLE,0.4592,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.998,0,BIODEGRADABLE,0.4583,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9992,0,BIODEGRADABLE,0.4571,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9913,0,BIODEGRADABLE,0.4558,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.8541,0,BIODEGRADABLE,0.4505,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.999,0,BIODEGRADABLE,0.4469,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9968,0,BIODEGRADABLE,0.437,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9987,0,BIODEGRADABLE,0.4345,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9999,0,BIODEGRADABLE,0.4301,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9999,0,BIODEGRADABLE,0.4299,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9558,0,BIODEGRADABLE,0.4246,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.8825,0,BIODEGRADABLE,0.4244,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9648,0,BIODEGRADABLE,0.4227,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9942,0,BIODEGRADABLE,0.422,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.981,0,BIODEGRADABLE,0.4194,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9131,0,BIODEGRADABLE,0.4138,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.6699,0,BIODEGRADABLE,0.4124,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9843,0,BIODEGRADABLE,0.4116,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9999,0,BIODEGRADABLE,0.406,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9999,0,BIODEGRADABLE,0.4058,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9988,0,BIODEGRADABLE,0.4031,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9689,0,BIODEGRADABLE,0.4022,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9986,0,BIODEGRADABLE,0.4005,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9565,0,BIODEGRADABLE,0.3983,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9932,0,BIODEGRADABLE,0.397,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9996,0,BIODEGRADABLE,0.3951,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9854,0,BIODEGRADABLE,0.3947,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9127,0,BIODEGRADABLE,0.3902,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9941,0,BIODEGRADABLE,0.3859,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9951,0,BIODEGRADABLE,0.3855,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9687,0,BIODEGRADABLE,0.3848,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.8943,0,BIODEGRADABLE,0.379,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9974,0,BIODEGRADABLE,0.3789,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9789,0,BIODEGRADABLE,0.3739,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.922,0,BIODEGRADABLE,0.3736,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9827,0,BIODEGRADABLE,0.3728,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9994,0,BIODEGRADABLE,0.3723,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9917,0,BIODEGRADABLE,0.3689,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.996,0,BIODEGRADABLE,0.3663,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,4,PAPER,0.4739,0,BIODEGRADABLE,0.3618,False
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9561,0,BIODEGRADABLE,0.3614,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9977,0,BIODEGRADABLE,0.3606,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9986,0,BIODEGRADABLE,0.3599,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9844,0,BIODEGRADABLE,0.3597,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9978,0,BIODEGRADABLE,0.3559,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9656,0,BIODEGRADABLE,0.3538,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.3442,0,BIODEGRADABLE,0.3524,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9954,0,BIODEGRADABLE,0.3481,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9686,0,BIODEGRADABLE,0.346,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9684,0,BIODEGRADABLE,0.3439,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9975,0,BIODEGRADABLE,0.3436,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.6787,0,BIODEGRADABLE,0.3425,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9885,0,BIODEGRADABLE,0.342,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9992,0,BIODEGRADABLE,0.3411,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.984,0,BIODEGRADABLE,0.3397,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9965,0,BIODEGRADABLE,0.3393,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9989,0,BIODEGRADABLE,0.3372,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9985,0,BIODEGRADABLE,0.3302,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9849,0,BIODEGRADABLE,0.3294,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9974,0,BIODEGRADABLE,0.3292,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9526,0,BIODEGRADABLE,0.3269,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9829,0,BIODEGRADABLE,0.3262,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9998,0,BIODEGRADABLE,0.3221,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9972,0,BIODEGRADABLE,0.3176,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9957,0,BIODEGRADABLE,0.3155,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9962,0,BIODEGRADABLE,0.3151,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9707,0,BIODEGRADABLE,0.3149,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9822,0,BIODEGRADABLE,0.3146,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9822,0,BIODEGRADABLE,0.3127,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9905,0,BIODEGRADABLE,0.311,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9956,0,BIODEGRADABLE,0.307,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9956,0,BIODEGRADABLE,0.3064,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9758,0,BIODEGRADABLE,0.3058,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9944,0,BIODEGRADABLE,0.3053,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9964,0,BIODEGRADABLE,0.3023,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9979,0,BIODEGRADABLE,0.3022,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.7634,0,BIODEGRADABLE,0.296,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9804,0,BIODEGRADABLE,0.2959,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9989,0,BIODEGRADABLE,0.2932,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.998,0,BIODEGRADABLE,0.2929,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9733,0,BIODEGRADABLE,0.2927,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9829,0,BIODEGRADABLE,0.2915,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9781,0,BIODEGRADABLE,0.291,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9936,0,BIODEGRADABLE,0.2894,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9966,0,BIODEGRADABLE,0.2881,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9992,0,BIODEGRADABLE,0.2871,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.8439,0,BIODEGRADABLE,0.2852,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9957,0,BIODEGRADABLE,0.2834,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9777,0,BIODEGRADABLE,0.2773,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.7567,0,BIODEGRADABLE,0.273,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9968,0,BIODEGRADABLE,0.2725,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.8797,0,BIODEGRADABLE,0.2709,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9104,0,BIODEGRADABLE,0.2663,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9944,0,BIODEGRADABLE,0.2638,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9752,0,BIODEGRADABLE,0.2608,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9962,0,BIODEGRADABLE,0.2607,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9883,0,BIODEGRADABLE,0.2581,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9272,0,BIODEGRADABLE,0.258,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9962,0,BIODEGRADABLE,0.2541,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9495,0,BIODEGRADABLE,0.2529,True
biodegradable421_jpg.rf.0d8bc76989848c2d9173e3c49c133867,0,BIODEGRADABLE,0.9465,0,BIODEGRADABLE,0.2505,True
biodegradable427_jpg.rf.2a30a0c822ea33ca91698a14a4a6cf51,0,BIODEGRADABLE,0.9987,0,BIODEGRADABLE,0.6662,True
biodegradable427_jpg.rf.2a30a0c822ea33ca91698a14a4a6cf51,0,BIODEGRADABLE,0.9977,0,BIODEGRADABLE,0.6106,True
biodegradable427_jpg.rf.2a30a0c822ea33ca91698a14a4a6cf51,0,BIODEGRADABLE,0.998,0,BIODEGRADABLE,0.5196,True
biodegradable427_jpg.rf.2a30a0c822ea33ca91698a14a4a6cf51,0,BIODEGRADABLE,0.9968,0,BIODEGRADABLE,0.4938,True
biodegradable427_jpg.rf.2a30a0c822ea33ca91698a14a4a6cf51,0,BIODEGRADABLE,0.9976,0,BIODEGRADABLE,0.4659,True
biodegradable427_jpg.rf.2a30a0c822ea33ca91698a14a4a6cf51,0,BIODEGRADABLE,0.9968,0,BIODEGRADABLE,0.4085,True
biodegradable427_jpg.rf.2a30a0c822ea33ca91698a14a4a6cf51,0,BIODEGRADABLE,0.9962,0,BIODEGRADABLE,0.4051,True
biodegradable427_jpg.rf.2a30a0c822ea33ca91698a14a4a6cf51,0,BIODEGRADABLE,0.9892,0,BIODEGRADABLE,0.3935,True
biodegradable427_jpg.rf.2a30a0c822ea33ca91698a14a4a6cf51,0,BIODEGRADABLE,0.9937,0,BIODEGRADABLE,0.3527,True
biodegradable427_jpg.rf.2a30a0c822ea33ca91698a14a4a6cf51,0,BIODEGRADABLE,0.9776,0,BIODEGRADABLE,0.3471,True
biodegradable427_jpg.rf.2a30a0c822ea33ca91698a14a4a6cf51,0,BIODEGRADABLE,0.998,0,BIODEGRADABLE,0.3443,True
biodegradable427_jpg.rf.2a30a0c822ea33ca91698a14a4a6cf51,0,BIODEGRADABLE,0.9955,0,BIODEGRADABLE,0.3307,True
biodegradable427_jpg.rf.2a30a0c822ea33ca91698a14a4a6cf51,0,BIODEGRADABLE,0.9729,0,BIODEGRADABLE,0.3284,True
biodegradable427_jpg.rf.2a30a0c822ea33ca91698a14a4a6cf51,0,BIODEGRADABLE,0.9868,0,BIODEGRADABLE,0.3149,True
biodegradable427_jpg.rf.2a30a0c822ea33ca91698a14a4a6cf51,0,BIODEGRADABLE,0.9969,0,BIODEGRADABLE,0.3143,True
biodegradable427_jpg.rf.2a30a0c822ea33ca91698a14a4a6cf51,0,BIODEGRADABLE,0.9929,0,BIODEGRADABLE,0.3104,True
biodegradable427_jpg.rf.2a30a0c822ea33ca91698a14a4a6cf51,1,CARDBOARD,0.6189,4,PAPER,0.2968,False
biodegradable427_jpg.rf.2a30a0c822ea33ca91698a14a4a6cf51,0,BIODEGRADABLE,0.9968,0,BIODEGRADABLE,0.2964,True
biodegradable427_jpg.rf.2a30a0c822ea33ca91698a14a4a6cf51,0,BIODEGRADABLE,0.9956,0,BIODEGRADABLE,0.2866,True
biodegradable427_jpg.rf.2a30a0c822ea33ca91698a14a4a6cf51,1,CARDBOARD,0.9359,1,CARDBOARD,0.2835,True
biodegradable427_jpg.rf.2a30a0c822ea33ca91698a14a4a6cf51,0,BIODEGRADABLE,0.9994,0,BIODEGRADABLE,0.2769,True
biodegradable427_jpg.rf.2a30a0c822ea33ca91698a14a4a6cf51,0,BIODEGRADABLE,0.9968,0,BIODEGRADABLE,0.2707,True
biodegradable427_jpg.rf.2a30a0c822ea33ca91698a14a4a6cf51,0,BIODEGRADABLE,0.9994,0,BIODEGRADABLE,0.2619,True
biodegradable427_jpg.rf.2a30a0c822ea33ca91698a14a4a6cf51,0,BIODEGRADABLE,0.6188,0,BIODEGRADABLE,0.2543,True
biodegradable427_jpg.rf.2a30a0c822ea33ca91698a14a4a6cf51,0,BIODEGRADABLE,0.9986,0,BIODEGRADABLE,0.2509,True
biodegradable430_jpg.rf.dd70198f333cb4fb440cad1607e2d61e,0,BIODEGRADABLE,0.9905,0,BIODEGRADABLE,0.8441,True
biodegradable430_jpg.rf.dd70198f333cb4fb440cad1607e2d61e,0,BIODEGRADABLE,0.9997,0,BIODEGRADABLE,0.7238,True
biodegradable430_jpg.rf.dd70198f333cb4fb440cad1607e2d61e,0,BIODEGRADABLE,0.9996,0,BIODEGRADABLE,0.6743,True
